추정가격,예정가격,입찰계약방법,낙찰율,낙찰금액
794345455,872971800,제한경쟁,88.797,775179100
526363637,582495775,제한경쟁,88.804,517284870
986700000,1078456250,제한경쟁,88.941,959191600
205000000,223573725,제한경쟁,88.323,197467740
227800000,245912375,제한경쟁,88.822,218426134
241000000,264342525,제한경쟁,88.52,233998125
207363637,227731075,제한경쟁,88.403,201323340
294454546,323057900,제한경쟁,88.45,285746996
226207273,246369625,제한경쟁,88.277,217489000
266430000,294682200,제한경쟁,89.249,263001606
471085455,524040575,제한경쟁,88.327,462871426
232443636,256081800,제한경쟁,88.312,226152730
59090909,65397975,제한경쟁,88.335,57769770
813981819,904723325,제한경쟁,88.446,800199100
201957273,222202500,제한경쟁,88.394,196414999
190272728,209126875,제한경쟁,88.329,184721600
443636363,485398975,제한경쟁,88.396,429075010
204118182,225122275,제한경쟁,88.54,199323940
390326364,426338525,제한경쟁,88.423,376985300
931230000,1016916275,제한경쟁,88.316,898107975
165700000,182724800,제한경쟁,88.601,161896340
192636364,213019400,제한경쟁,88.561,188653200
592540000,659833950,제한경쟁,88.538,584209778
454545000,507837500,제한경쟁,88.485,449364700
355250000,390019875,제한경쟁,88.459,345009200
878750000,974065650,제한경쟁,88.455,861619360
237736364,257076150,제한경쟁,88.55,227640990
323666364,365736600,제한경쟁,88.38,323240238
813520746,892369475,제한경쟁,88.336,788286420
707454546,775775950,제한경쟁,88.315,685128220
1363636364,1494603750,제한경쟁,87.127,1302210110
314781819,345137300,제한경쟁,88.418,305166649
210463637,233012000,제한경쟁,88.382,205942450
8524683636,9475916900,제한경쟁,86.538,8200345700
186850000,205566925,제한경쟁,88.579,182090830
277516364,301527000,제한경쟁,88.408,266575000
495936364,544923150,제한경쟁,88.945,484685000
913970000,997231125,제한경쟁,88.44,881959710
216327273,237751250,제한경쟁,88.525,210470791
275454546,304402950,제한경쟁,88.149,268331035
259090909,285186700,제한경쟁,88.015,251007883
249890000,273847550,제한경쟁,88.363,241981230
489509091,537765425,제한경쟁,88.306,474884370
948090909,1044159375,제한경쟁,88.864,927889100
682043636,736711700,제한경쟁,88.788,654117840
760674546,840773075,제한경쟁,88.454,743705400
531050909,580030475,제한경쟁,88.565,513708700
321328182,353014775,제한경쟁,88.335,311836700
268510945,294200550,제한경쟁,88.461,260255600
310909091,339252075,제한경쟁,88.641,300717360
837083636,918055000,제한경쟁,88.545,812897500
213957273,234498125,제한경쟁,88.476,207475530
708500000,777604275,제한경쟁,88.463,687897200
1400505192,1530330325,제한경쟁,87.479,1338723059
564867273,618318750,제한경쟁,88.955,550031000
298618182,324215550,제한경쟁,88.666,287472120
679970000,751804150,제한경쟁,90.004,676654000
148658182,163832700,제한경쟁,87.786,143822370
318181818,343632625,제한경쟁,88.582,304399990
2127750000,2329852275,제한경쟁,87.393,2036129500
523921819,581892775,제한경쟁,88.233,513426748
23836000,26006625,제한경쟁,88.534,23024800
226448182,248135925,제한경쟁,88.434,219438330
163400000,179072750,제한경쟁,88.698,158835440
105470000,115347325,제한경쟁,88.592,102189500
741272728,830244425,제한경쟁,88.391,733866370
284363637,315045950,제한경쟁,88.313,278227625
284363637,309352975,제한경쟁,88.317,273213970
164781819,183306450,제한경쟁,88.14,161568000
180454546,197328925,제한경쟁,88.738,175106570
5304840000,5881131367,제한경쟁,87.989,5174778800
197674545,213846100,제한경쟁,88.482,189217338
321260000,351186225,제한경쟁,88.549,310975306
168162727,186652650,제한경쟁,88.521,165227630
227272728,248745000,제한경쟁,88.572,220319700
1225858182,1355415525,제한경쟁,87.451,1185333600
655454546,706718825,제한경쟁,88.813,627663500
267940000,292204500,제한경쟁,88.292,257995430
281794546,310900875,제한경쟁,88.4,274836500
702727273,769749575,제한경쟁,88.258,679367400
887427864,984735950,제한경쟁,88.615,872632273
983572727,1075681900,제한경쟁,88.36,950480000
236363636,259247950,제한경쟁,88.548,229559500
372075455,416879350,제한경쟁,88.367,368387454
6510248000,7178638125,제한경쟁,86.881,6236883410
369290000,412613975,제한경쟁,88.83,366525000
10345621819,10152578175,제한경쟁,81.244,8248420000
114950000,126223475,제한경쟁,87.758,110772000
674836364,734620325,제한경쟁,88.367,649163970
313810000,343647200,제한경쟁,88.464,304005789
1813357273,1984190975,제한경쟁,87.461,1735408900
554363637,612288050,제한경쟁,88.522,542012000
222220000,244479925,제한경쟁,88.266,215794240
265561818,294216200,제한경쟁,88.405,260103320
136363636,149500500,제한경쟁,88.536,132361910
427681819,474908725,제한경쟁,88.626,420896420
70652979,77428600,제한경쟁,88.565,68574790
287300000,313191300,제한경쟁,88.535,277285000
177890909,198148550,제한경쟁,88.583,175527322
232727273,257377300,제한경쟁,88.453,227658400
440559725,486672250,제한경쟁,88.431,430373020
350000000,384872975,제한경쟁,88.471,340504549
135630000,149680175,제한경쟁,88.346,132236700
53558200000,60708208275,제한경쟁,80.971,49156306000
406854546,451458225,제한경쟁,88.193,398158800
183034546,202448925,제한경쟁,88.432,179031433
390210000,426176000,제한경쟁,88.552,377387930
418300909,455754050,제한경쟁,88.338,402606200
610000000,663533500,제한경쟁,88.479,587090340
263910000,289763275,제한경쟁,88.528,256521958
1338584546,1463494275,제한경쟁,87.263,1277095700
547454546,602296400,제한경쟁,88.521,533163800
653342727,718235075,제한경쟁,88.582,636232200
272100000,298468225,제한경쟁,88.304,263561780
3028781000,3308753975,제한경쟁,87.694,2901589773
694036364,761981875,제한경쟁,88.476,674178670
237636364,264208150,제한경쟁,88.311,233327260
537070000,584625600,제한경쟁,88.819,519261470
180390000,199083875,제한경쟁,88.564,176316980
4116171818,4572659425,제한경쟁,87.427,3997770700
272200000,297145200,제한경쟁,88.446,262815930
235672728,261547275,제한경쟁,88.417,231252730
1000900000,1093288600,제한경쟁,87.366,955172200
272200000,298022475,제한경쟁,88.445,263586400
203027273,220493750,제한경쟁,88.344,194795200
436363637,475510800,제한경쟁,88.355,420139410
285437740,313110300,제한경쟁,88.488,277065730
284680000,312267350,제한경쟁,88.568,276569140
80439091,87328350,제한경쟁,88.296,77107780
117010000,129006750,제한경쟁,88.512,114186620
272727000,299622000,제한경쟁,88.232,264363500
260155455,288249375,제한경쟁,88.541,255218900
1599370909,1763495200,제한경쟁,87.623,1545234520
194888182,212419800,제한경쟁,88.451,187888200
954545455,1055150250,제한경쟁,88.284,931539000
475600910,524521275,제한경쟁,88.395,463654100
597819091,658848850,제한경쟁,88.602,583756375
1061344545,1161851800,제한경쟁,87.468,1016252612
264270000,287186875,제한경쟁,88.374,253800420
319158182,354485625,제한경쟁,88.536,313850752
311922727,343230000,제한경쟁,88.426,303504895
1112304546,1215215000,제한경쟁,87.528,1063660540
508930000,554465550,제한경쟁,88.504,490725580
605000000,660054600,제한경쟁,88.5,584149470
241800000,270334150,제한경쟁,88.73,239868740
149750000,163987500,제한경쟁,87.763,143920800
1003060000,1107876075,제한경쟁,87.408,968382286
1508167272,1661543025,제한경쟁,87.452,1453057800
696673637,775569725,제한경쟁,88.54,686694167
873307273,962525725,제한경쟁,88.356,850454800
230110000,253610200,제한경쟁,88.396,224181595
265070000,286797400,제한경쟁,88.555,253974930
2449272727,2670875025,제한경쟁,87.356,2333178850
757527274,842056575,제한경쟁,88.931,748850000
141747273,156399575,제한경쟁,88.466,138361001
272723636,298157825,제한경쟁,88.639,264286000
308033636,335277575,제한경쟁,88.497,296713622
317608181,346062275,제한경쟁,88.317,305634100
227272728,250260000,제한경쟁,88.236,220819450
26818182,29368825,제한경쟁,87.756,25773000
487064546,531336200,제한경쟁,88.583,470678537
940528182,1031927350,제한경쟁,88.468,912934700
506548182,556916100,제한경쟁,88.581,493324030
218181818,240030000,제한경쟁,88.207,211725379
308000000,337482150,제한경쟁,87.997,296977500
406854546,448608525,제한경쟁,88.195,395653890
958700000,1055360975,제한경쟁,88.542,934441700
39036364,42967725,제한경쟁,87.991,37807790
2201300000,2414220225,제한경쟁,87.456,2111384000
577463637,640220275,제한경쟁,88.379,565825412
403540909,439712475,제한경쟁,88.215,387894830
222594546,246223375,제한경쟁,88.409,217684504
294785455,321554825,제한경쟁,88.265,283822370
887839800,982539725,제한경쟁,88.23,866897800
43818182,48693975,제한경쟁,87.941,42822300
446182727,488696750,제한경쟁,88.238,431217300
247442864,270999775,제한경쟁,88.657,240261700
479909091,526202850,제한경쟁,88.362,464964800
1042181819,1129880400,제한경쟁,87.252,985847000
180500000,198629475,제한경쟁,88.506,175800000
235715455,256189875,제한경쟁,88.508,226749730
254545455,278075000,제한경쟁,88.506,246113348
254545455,278803700,제한경쟁,88.569,246936000
456500000,505752950,제한경쟁,88.357,446869090
192276364,209572500,제한경쟁,87.988,184398856
201060000,220484875,제한경쟁,88.085,194215870
315000000,344298900,제한경쟁,88.485,304655750
380363636,415696150,제한경쟁,87.99,365772032
108000000,117560075,제한경쟁,88.518,104062550
338511819,377464400,제한경쟁,88.424,333770000
243618182,265124050,제한경쟁,88.242,233951997
1525370000,1677303025,제한경쟁,87.965,1475441000
251218182,278140425,제한경쟁,88.446,246006826
424307273,462774250,제한경쟁,88.397,409080402
1136220000,1244530200,제한경쟁,87.359,1087209800
180840000,196287300,제한경쟁,88.539,173791155
538050000,586916025,제한경쟁,88.082,516969015
477125456,529295225,제한경쟁,88.494,468397250
2042890000,2245292400,제한경쟁,87.454,1963617330
309586000,339173950,제한경쟁,87.81,297829000
654500909,710038575,제한경쟁,88.556,628782531
278770000,308900900,제한경쟁,88.443,273202450
695118182,764503900,제한경쟁,88.546,676944715
561870000,616355850,제한경쟁,88.252,543952500
2296590910,2535774025,제한경쟁,87.712,2224198000
922163637,1011311550,제한경쟁,88.407,894073000
242616364,271192150,제한경쟁,88.286,239426000
5149570000,5615486425,제한경쟁,86.907,4880250900
216764545,236394050,제한경쟁,88.535,209292310
280230000,304504700,제한경쟁,88.21,268603600
243952727,266905650,제한경쟁,88.057,235031450
9150070000,10082439325,제한경쟁,86.811,8752723054
814760000,897620725,제한경쟁,88.833,797384000
751354550,826593350,제한경쟁,88.644,732732300
68813636,76420975,제한경쟁,88.359,67524850
213036364,235628925,제한경쟁,88.293,208045037
191818181,213268825,제한경쟁,88.509,188763563
171643637,188589050,제한경쟁,88.311,166545750
244997000,268986700,제한경쟁,88.269,237434000
210714211,232178575,제한경쟁,87.984,204280300
122730000,134281800,제한경쟁,88.128,118340400
958307273,1051500075,제한경쟁,88.398,929515200
583645455,640886525,제한경쟁,88.506,567223999
372727272,413735100,제한경쟁,88.302,365338370
583518182,639593025,제한경쟁,88.152,563819240
363636364,401179000,제한경쟁,88.36,354482766
356540000,394027550,제한경쟁,88.473,348608300
194140000,211282875,제한경쟁,88.443,186865698
272727272,299769000,제한경쟁,88.248,264542200
891636364,969932800,제한경쟁,89.034,863573000
294254545,322691975,제한경쟁,88.168,284513016
236363636,262594150,제한경쟁,88.535,232488000
162770000,181439100,제한경쟁,88.39,160374941
213567272,234228075,제한경쟁,88.579,207477000
298720000,330615350,제한경쟁,88.173,291515320
636363636,701345750,제한경쟁,88.407,620041725
747641818,812751000,제한경쟁,88.368,718215034
167220000,183888250,제한경쟁,88.469,162684260
38518182,42052475,제한경쟁,87.748,36900459
204663636,227047025,제한경쟁,88.471,200871800
327272728,362055600,제한경쟁,88.461,320281100
421627273,460649050,제한경쟁,88.4,407214730
596283636,650917250,제한경쟁,88.488,575988900
977992728,1076069050,제한경쟁,88.367,950898100
114736807,126055150,제한경쟁,88.137,111102423
272727272,300321750,제한경쟁,88.252,265041304
579045455,627352800,제한경쟁,88.653,556171191
614985455,673663125,제한경쟁,88.345,595154100
1597520000,1764309900,제한경쟁,87.441,1542734230
1271830000,1386474400,제한경쟁,89.158,1236159000
144899000,159239050,제한경쟁,88.424,140806217
2112193637,2306161725,제한경쟁,87.405,2015714392
195330000,215976025,제한경쟁,88.067,190204000
90630000,99323450,제한경쟁,87.761,87167880
1285302727,1412517200,제한경쟁,87.575,1237017133
39634355,,제한경쟁,0,24800000
282200000,310974925,제한경쟁,88.508,275239281
227272727,247863125,제한경쟁,88.03,218194880
457264546,503345650,제한경쟁,88.26,444257200
209718182,233765750,제한경쟁,88.314,206448300
636363636,705411000,제한경쟁,88.408,623645940
181142728,200238400,제한경쟁,88.618,177448900
528858085,577515225,제한경쟁,88.38,510413240
193370000,214173650,제한경쟁,88.488,189518690
416363636,452461675,제한경쟁,88.47,400296700
81149961,88414075,제한경쟁,87.753,77586221
299905455,328241625,제한경쟁,88.366,290056560
233633636,257182125,제한경쟁,88.032,226404402
3157700000,3477256125,제한경쟁,87.288,3035246000
136636364,148880100,제한경쟁,68.86,102520000
115800000,126659400,제한경쟁,88.398,111965230
610365455,665480300,제한경쟁,88.384,588179700
257479091,282651375,제한경쟁,88.144,249143000
15626955455,16717779175,제한경쟁,82.465,13786422100
564590000,615763950,제한경쟁,88.365,544125614
222272728,246119225,제한경쟁,88.284,217285790
242325263,267516650,제한경쟁,88.468,236666960
201360000,220379725,제한경쟁,88.121,194201200
90909091,100196250,제한경쟁,88.521,88694940
646250000,702147275,제한경쟁,88.324,620170700
227690000,250612450,제한경쟁,88.558,221939804
272727273,298879500,제한경쟁,88.201,263616760
324746201,359267825,제한경쟁,88.563,318179900
251218182,275913775,제한경쟁,88.451,244049671
949016363,1041008125,제한경쟁,88.539,921701995
315706184,345463200,제한경쟁,88.004,304024869
337281819,372405050,제한경쟁,88.3,328834700
392926364,434787475,제한경쟁,88.371,384227061
216000000,234978125,제한경쟁,88.628,208257764
427732727,473734875,제한경쟁,88.535,419424350
897272728,1000117250,제한경쟁,88.513,885234200
176455162,194727200,제한경쟁,88.401,172140900
230000000,253308050,제한경쟁,88.417,223968655
741470910,812206750,제한경쟁,88.419,718148560
260021818,283369750,제한경쟁,88.322,250277980
254545455,278327000,제한경쟁,88.056,245086260
20290000,22485775,제한경쟁,87.757,19733000
433266364,481736675,제한경쟁,88.39,425808070
75203637,82290975,제한경쟁,88.518,72842640
462048182,499506050,제한경쟁,88.484,441985000
4855233636,5274585075,제한경쟁,87.436,4611918500
497355000,545778400,제한경쟁,88.396,482450921
23064545,25023775,제한경쟁,87.769,21963220
673909091,746694875,제한경쟁,88.855,663476149
373272728,406768125,제한경쟁,88.473,359881396
282074546,314295525,제한경쟁,88.468,278051000
202193637,223498975,제한경쟁,88.055,196803255
43760000,47811725,제한경쟁,87.745,41952700
319207273,350322200,제한경쟁,87.95,308111000
0,,제한경쟁,0,36499880
362187273,394231775,제한경쟁,88.439,348655284
164200000,179379650,제한경쟁,87.754,157413000
216617272,235955250,제한경쟁,88.541,208919200
291970000,322094400,제한경쟁,88.435,284846000
825299092,898537425,제한경쟁,88.343,793802780
94778182,104127300,제한경쟁,87.745,91366973
222675455,243832225,제한경쟁,87.983,214533000
565606909,625821350,제한경쟁,88.45,553543075
616018182,684250550,제한경쟁,88.042,602428384
411840000,451925450,제한경쟁,88.274,398935800
137846364,150976025,제한경쟁,87.746,132476911
10441818,11325525,제한경쟁,87.875,9952402
72312727,79860650,제한경쟁,87.745,70074020
1605410794,1658026025,제한경쟁,87.534,1451350203
202425420,201971025,제한경쟁,88.645,179038090
4210371820,4625145100,제한경쟁,87.365,4040771200
472996364,515963275,제한경쟁,88.446,456348958
234415455,256565850,제한경쟁,88.546,227179000
968111819,1078708475,제한경쟁,88.435,953964953
59988182,66260075,제한경쟁,87.75,58143400
212996366,234172450,제한경쟁,88.193,206524193
34063637,37337475,제한경쟁,87.975,32848000
357781820,394830275,제한경쟁,87.98,347374067
2778082727,3067533975,제한경쟁,87.451,2682600000
752558181,825963875,제한경쟁,88.379,729979110
398380910,443020850,제한경쟁,88.473,391956195
812010000,894439225,제한경쟁,88.499,791576390
253209091,279998575,제한경쟁,88.436,247621600
403782000,442598425,제한경쟁,88.051,389715776
759900000,839751850,제한경쟁,88.426,742562300
153238181,168453750,제한경쟁,87.889,148052700
148709090,164189800,제한경쟁,88.172,144769510
102683637,111077900,제한경쟁,88.312,98096200
1657439091,1817768200,제한경쟁,87.522,1590954000
269110000,300685600,제한경쟁,88.463,265997500
242939091,266024475,제한경쟁,88.652,235836269
212580000,231006275,제한경쟁,88.319,204024367
149318800,163652875,제한경쟁,90.261,147714819
163681818,177908375,제한경쟁,88.506,157460310
74577273,81954875,제한경쟁,88.397,72445675
478309091,531455375,제한경쟁,88.505,470368879
270274546,298507625,제한경쟁,88.501,264184623
255024545,282729175,제한경쟁,88.283,249604300
122000000,135495075,제한경쟁,88.343,119700940
38680000,42365075,제한경쟁,88.463,37477590
699040000,766885200,제한경쟁,93.924,720289850
50749000,51897500,제한경쟁,88.423,45889826
111779091,122043800,제한경쟁,87.978,107371716
200736364,217431100,제한경쟁,88.108,191574820
550260909,603769300,제한경쟁,88.163,532305400
116860000,129345275,제한경쟁,88.436,114388000
209720000,232669650,제한경쟁,88.051,204868300
120370000,129252850,제한경쟁,88.59,114505147
347034545,375987150,제한경쟁,88.624,333217770
384076363,426782800,제한경쟁,88.174,376314000
298967273,327944875,제한경쟁,88.35,289739700
162610000,177124350,제한경쟁,88.069,155992112
59260000,65359125,제한경쟁,87.745,57349569
104645455,114294200,제한경쟁,87.745,100288168
1656656296,1705875475,제한경쟁,87.865,1498879000
523651409,582444925,제한경쟁,88.631,516229999
950170000,1056122300,제한경쟁,88.283,932385000
151818182,166195525,제한경쟁,87.995,146244826
2581740000,2872232275,제한경쟁,87.56,2514931620
272727273,281983300,제한경쟁,88.513,249593999
340120000,375931625,제한경쟁,88.514,332755188
242200000,267642925,제한경쟁,88.332,236415600
552268182,603256275,제한경쟁,88.342,532933000
472163636,515783350,제한경쟁,88.58,456881120
1690413637,1846569025,제한경쟁,87.486,1615506000
201062730,219072925,제한경쟁,88.057,192910000
822935455,892899850,제한경쟁,88.555,790710000
355159000,397422900,제한경쟁,88.531,351845552
116793500,129183375,제한경쟁,88.484,114307400
135934251,149272400,제한경쟁,87.958,131298250
348633636,380189400,제한경쟁,88.414,336143450
322652727,355153200,제한경쟁,88.504,314325326
378039091,413644275,제한경쟁,88.462,365921590
393841000,433856600,제한경쟁,88.51,384007750
86910000,95197600,제한경쟁,87.754,83540250
323030000,357040425,제한경쟁,88.055,314392750
41025455,45012875,제한경쟁,87.746,39497360
465240600,511939625,제한경쟁,88.382,452467250
127375450,140032150,제한경쟁,88.403,123792900
409531818,454586700,제한경쟁,88.462,402137899
453080000,494834550,제한경쟁,87.972,435320000
230770000,254970975,제한경쟁,88.383,225352000
72404546,79325675,제한경쟁,87.746,69605700
246998182,273379850,제한경쟁,88.385,241626900
404803636,444753050,제한경쟁,88.457,393415610
149649091,163432950,제한경쟁,88.528,144684410
245810909,269626850,제한경쟁,88.422,238409500
414375455,455775450,제한경쟁,88.511,403414317
218181818,227816450,제한경쟁,88.615,201880000
211873291,231702500,제한경쟁,88.057,204032120
49260000,54461575,제한경쟁,87.753,47791698
100458182,110843275,제한경쟁,87.786,97305500
178547910,195795400,제한경쟁,88.554,173384950
63529091,69227100,제한경쟁,87.749,60746280
69190000,76794225,제한경쟁,88.242,67765110
259239091,285010500,제한경쟁,88.506,252252444
292260001,324299050,제한경쟁,88.273,286269000
381027273,418895350,제한경쟁,88.318,369962000
63930000,70081125,제한경쟁,87.746,61493880
641637273,708234300,제한경쟁,88.337,625638000
93272730,102555650,제한경쟁,88.98,91254095
90270000,99063475,제한경쟁,88.362,87535140
2733288182,2979858175,제한경쟁,87.475,2606644000
384700000,423579475,제한경쟁,88.34,374191500
369660000,408351150,제한경쟁,88.352,360789090
324220000,358621400,제한경쟁,88.479,317305350
396498182,435480725,제한경쟁,88.699,386268100
402220000,441259650,제한경쟁,88.51,390562995
241300000,263818225,제한경쟁,88.475,233415476
90000000,,제한경쟁,0,99000000
67190000,73991450,제한경쟁,88.248,65296000
152787500,170145475,제한경쟁,88.24,150136600
316080000,350732050,제한경쟁,88.541,310543302
86327273,93106875,제한경쟁,88.943,82812110
642770000,698974375,제한경쟁,88.249,616837900
1351809490,1398819625,제한경쟁,87.478,1223671275
710140000,776252325,제한경쟁,89.365,693705000
146917273,163122925,제한경쟁,88.452,144286640
41310000,45101825,제한경쟁,87.747,39575751
282758182,311782100,제한경쟁,88.611,276276027
1566390000,1720181725,제한경쟁,87.432,1504000000
428936364,476026825,제한경쟁,88.155,419644280
429099700,471684025,제한경쟁,88.284,416422360
363683636,403726525,제한경쟁,88.5,357299515
454545455,495781250,제한경쟁,88.337,437962260
125000000,136889200,제한경쟁,88.689,121406610
181220000,197494150,제한경쟁,88.445,174675000
355343637,393110925,제한경쟁,88.128,346442864
147910000,162922300,제한경쟁,88.576,144310345
326435455,357180425,제한경쟁,88.513,316151257
377486364,418512300,제한경쟁,88.417,370037480
219750000,242042950,제한경쟁,88.414,213999980
390460000,425703850,제한경쟁,88.354,376130150
148164550,161985250,제한경쟁,88.027,142591338
415210000,457473250,제한경쟁,88.275,403834950
96367273,105162125,제한경쟁,87.749,92279000
23666363,26071775,제한경쟁,87.748,22877515
34279090,37485300,제한경쟁,87.745,32891613
204045455,222630350,제한경쟁,88.648,197358990
258685455,283374575,제한경쟁,88.215,249980000
310714546,342655900,제한경쟁,88.251,302399240
243930000,271665000,제한경쟁,88.76,241130900
206880000,227488950,제한경쟁,88.255,200771486
299167273,325101300,제한경쟁,88.364,287273000
598650000,659422175,제한경쟁,88.31,582342200
230730909,252179075,제한경쟁,88.372,222855950
297000000,324347825,제한경쟁,88.449,286883000
75740536,82640025,제한경쟁,87.976,72704063
575131820,627080950,제한경쟁,88.375,554186600
799920000,871805850,제한경쟁,88.495,771505250
294440000,322610375,제한경쟁,88.429,285282230
215389090,234661825,제한경쟁,88.416,207479507
224545454,247079075,제한경쟁,88.333,218253318
652827273,710377775,제한경쟁,88.467,628456000
508590000,564064525,제한경쟁,88.285,497986900
392643637,429858650,제한경쟁,88.398,379989000
233868180,258094350,제한경쟁,88.336,227992380
281066363,307813475,제한경쟁,88.537,272529846
437310000,475546350,제한경쟁,88.41,420434936
95579091,105632475,제한경쟁,88.344,93320410
154027273,167749300,제한경쟁,87.982,147590536
159010000,174861650,제한경쟁,88.004,153885820
339277270,369748250,제한경쟁,88.384,326800600
173923636,190553675,제한경쟁,89.092,169768800
345952727,384188000,제한경쟁,88.714,340830000
228107273,251570450,제한경쟁,88.326,222202160
442800910,478490150,제한경쟁,88.807,424935000
127272728,140423850,제한경쟁,88.15,123784946
218360000,241641425,제한경쟁,88.502,213858950
999670000,1093921675,제한경쟁,88.387,966889000
110287273,120898425,제한경쟁,88.219,106655600
543850000,599926550,제한경쟁,88.043,528193910
374350000,404791925,제한경쟁,88.479,358156000
237940000,261226275,제한경쟁,88.626,231515500
319599000,354037425,제한경쟁,87.876,311114600
30569625,34131025,제한경쟁,87.745,29948532
699190000,756343750,제한경쟁,88.433,668863900
167440000,184575900,제한경쟁,88.071,162558380
569175455,622860850,제한경쟁,88.035,548336000
207820000,228943225,제한경쟁,88.425,202444340
213445455,234871050,제한경쟁,88.331,207464900
212494545,233406275,제한경쟁,88.512,206593420
174132727,191955975,제한경쟁,87.745,168432000
1620269091,1753953075,제한경쟁,87.466,1534125440
169905455,185744300,제한경쟁,88.528,164435930
231080000,253322550,제한경쟁,88.387,223905710
220863636,244306900,제한경쟁,88.336,215811620
185830000,204400300,제한경쟁,88.276,180437915
121501818,133941425,제한경쟁,87.764,117553620
111090909,122656175,제한경쟁,88.243,108236683
244430000,267897025,제한경쟁,88.176,236221980
229170000,251103900,제한경쟁,88.442,222081460
208461818,226172850,제한경쟁,88.649,200501472
438442034,487118775,제한경쟁,88.286,430060500
1766320909,1943492200,제한경쟁,87.144,1693638000
32226927273,34668936425,제한경쟁,75.393,26138160792
783463636,859332350,제한경쟁,88.537,760831135
375450000,412475725,제한경쟁,88.328,364335630
82496853,90744800,제한경쟁,87.774,79650394
325146363,362243600,제한경쟁,88.336,319993132
318181819,353648750,제한경쟁,88.19,311883400
448293636,490180350,제한경쟁,88.326,432959843
216726184,236608275,제한경쟁,88.386,209129000
485983636,537245600,제한경쟁,88.192,473808130
32718000,35861650,제한경쟁,88.602,31774379
71302727,79491900,제한경쟁,87.755,69758900
152409091,169475325,제한경쟁,88.447,149896740
53910000,58792975,제한경쟁,88.476,52018000
195630909,215177350,제한경쟁,88.587,190621000
450135455,495100750,제한경쟁,88.363,437487100
150245455,167694150,제한경쟁,88.4,148243000
167827273,184370050,제한경쟁,88.565,163288649
589645455,652141725,제한경쟁,88.409,576552526
2259620000,2481897175,제한경쟁,87.35,2167952000
160772728,179694250,제한경쟁,88.265,158608924
170350000,188582450,제한경쟁,88.259,166442700
224070000,247182575,제한경쟁,88.442,218614290
310634545,345271325,제한경쟁,88.451,305398000
195390000,217968150,제한경쟁,88.576,193069100
254907273,277643150,제한경쟁,88.437,245540280
922541818,1014544875,제한경쟁,88.09,893722000
297250000,327816200,제한경쟁,88.425,289872730
1100894545,1220553850,제한경쟁,87.534,1068408100
672735455,737357975,제한경쟁,88.366,651576800
60543636,66901075,제한경쟁,87.797,58737440
1874802727,2062963625,제한경쟁,87.308,1801134964
96996364,106214325,제한경쟁,87.748,93201510
1438060909,1569425675,제한경쟁,86.957,1364734882
85810000,94078400,제한경쟁,87.75,82553960
,58520000,제한경쟁,84.569,49490000
186353637,204670300,제한경쟁,88.561,181259533
118495455,127403150,제한경쟁,88.958,113335600
211590909,234216950,제한경쟁,88.256,206712585
37570000,41699300,제한경쟁,88.592,36942313
229800000,251373325,제한경쟁,88.277,221906700
301474545,331852525,제한경쟁,88.459,293555200
322484546,360579050,제한경쟁,88.934,320678632
107110000,117290275,제한경쟁,87.746,102917718
339053636,372697975,제한경쟁,88.192,328692676
84938181,92461750,제한경쟁,88.237,81585750
292217272,320457850,제한경쟁,88.355,283140690
407740000,443491825,제한경쟁,88.501,392495225
129090909,141806175,제한경쟁,88.278,125184556
439310000,481055600,제한경쟁,88.425,425373677
61810000,67582925,제한경쟁,87.747,59302482
550390000,593934975,제한경쟁,88.345,524716759
1255789999,1373232775,제한경쟁,87.616,1203182804
74536364,82437100,제한경쟁,88.353,72835860
166260909,179832375,제한경쟁,88.548,159239545
123100000,134966575,제한경쟁,87.967,118727000
99090000,109350825,제한경쟁,88.477,96751370
299427274,323816875,제한경쟁,88.518,286636605
176670000,193274500,제한경쟁,88.512,171071799
427276290,464883275,제한경쟁,89.066,414054550
287640000,312926775,제한경쟁,88.582,277198464
290870000,314577775,제한경쟁,88.7,279032780
228377273,251775250,제한경쟁,88.443,222678160
209090910,229612450,제한경쟁,88.51,203230465
805300000,888084475,제한경쟁,88.184,783150600
280400000,307386725,제한경쟁,88.393,271708350
1024636363,1127023975,제한경쟁,87.632,987637600
420377273,460066000,제한경쟁,88.193,405750320
443575455,491731600,제한경쟁,88.415,434766000
86330000,95412225,제한경쟁,87.79,83763000
205895455,224458575,제한경쟁,88.332,198269960
388030000,429157125,제한경쟁,88.324,379052000
248270000,273118225,제한경쟁,88.299,241161000
506595988,552541250,제한경쟁,88.456,488757611
433282728,471296850,제한경쟁,88.5,417099760
213000000,232481300,제한경쟁,88.192,205030710
3528209091,3902492150,제한경쟁,87.388,3410327464
303017273,333629050,제한경쟁,88.532,295371670
345995455,384394350,제한경쟁,88.676,340865642
295348181,326591950,제한경쟁,88.202,288062850
233010000,254745625,제한경쟁,88.44,225297120
213380000,233454100,제한경쟁,88.546,206716061
64647272,70624575,제한경쟁,87.758,61978850
290661818,316180675,제한경쟁,88.263,279072100
701000000,769459550,제한경쟁,88.464,680695580
176622728,192376200,제한경쟁,88.346,169957109
146089091,161104600,제한경쟁,87.763,141390672
188279091,205289675,제한경쟁,87.992,180639180
254545455,278205900,제한경쟁,88.894,247310430
243313636,266892300,제한경쟁,88.095,235121200
789330000,863020900,제한경쟁,88.187,761079760
